"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvtcat","prtvtdbe","prtvtdbg","prtvtgch","prtvtbcy","prtvtecz","prtvede1","prtvede2","prtvtddk","prtvtgee","prtvtees","prtvtdfi","prtvtdfr","prtvtcgb","prtvtahr","prtvtfhu","prtvtcie","prtvtcis","prtvtcit","prtvblt1","prtvblt2","prtvblt3","prtvtalv","prtvtme","prtvtgnl","prtvtbno","prtvtdpl","prtvtcpt","prtvtrs","prtvtcse","prtvtfsi","prtvtdsk","contplt","wrkprty","wrkorg","badge","sgnptit","pbldmn","bctprd","pstplonl","clsprty","prtcldat","prtcldbe","prtcldbg","prtclgch","prtclbcy","prtclecz","prtclede","prtclddk","prtclgee","prtclfes","prtclefi","prtclffr","prtclcgb","prtclahr","prtclghu","prtcleie","prtclcis","prtcldit","prtclblt","prtclalv","prtclme","prtclfnl","prtclbno","prtclhpl","prtclept","prtclrs","prtclcse","prtclfsi","prtcldsk","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgdnbat","rlgdnbe","rlgdnach","rlgdncy","rlgdnade","rlgdnafi","rlgdngb","rlgdnhu","rlgdnie","rlgdnais","rlgdnlt","rlgdnlv","rlgdme","rlgdnnl","rlgdnno","rlgdnapl","rlgdnrs","rlgdnase","rlgdnask","rlgblge","rlgdnme","rlgdebat","rlgdebe","rlgdeach","rlgdecy","rlgdeade","rlgdeafi","rlgdegb","rlgdehu","rlgdeie","rlgdeais","rlgdelt","rlgdelv","rlgdeme","rlgdenl","rlgdeno","rlgdeapl","rlgders","rlgdease","rlgdeask","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","ctzshipd","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","blgetmg","facntr","fbrncntc","mocntr","mbrncntc","admdw","vteurmmb","vteumbgb","vteubcmb","evpdemp","pdempyr","lvpntyr","evlvptn","lvptnyr","evmar","maryr","bthcld","nbthcld","fcldbrn","ycldbyr","ngchld","ygcdbyr","ggchld","admge","ageadlt","agemage","ageoage","iaglptn","iagmr","iagpnt","iagrtr","tygledu","tyglvp","tygmr","tygpnt","tygrtr","tolvpnt","tochld","towkht","anvcld","alvgptn","acldnmr","aftjbyc","advcyc","plnftr","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","gndr10","gndr11","gndr12","gndr13","gndr14","gndr15","yrbrn","agea","yrbrn2","yrbrn3","yrbrn4","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","yrbrn10","yrbrn11","yrbrn12","yrbrn13","yrbrn14","yrbrn15","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshipa10","rshipa11","rshipa12","rshipa13","rshipa14","rshipa15","rshpsts","rshpsgb","lvgptnea","dvrcdeva","marsts","marstgb","maritalb","chldhhe","domicil","eisced","edulvlb","edlveat","edlvebe","edlvebg","edlvdch","edlvgcy","edlvdcz","edubde1","eduade2","eduade3","edlvddk","edlvdee","edlvges","edlvdfi","edlvdfr","educgb1","edubgb2","edagegb","edlvehr","edlvdhu","edlvdie","edlvdis","edlveit","edlvdlt","edlvdlv","edlvdme","edlvenl","edlvdno","edlvgpl","edlvdpt","edlvdrs","edlvdse","edlvesi","edlvdsk","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","estsz","jbspv","njbspv","wkdcorga","iorgact","wkhct","icwhct","wkhtot","nacer2","tporgwk","isco08","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","iincsrc","eiscedp","edulvlpb","edlvpeat","edlvpebe","edlvpebg","edlvpdch","edlvpgcy","edlvpdcz","edupbde1","edupade2","edupade3","edlvpddk","edlvpdee","edlvpfes","edlvpdfi","edlvpdfr","edupcgb1","edupbgb2","edagepgb","edlvpehr","edlvpdhu","edlvpdie","edlvpdis","edlvpeit","edlvpdlt","edlvpdlv","edlvpdme","edlvpenl","edlvpdno","edlvpfpl","edlvpdpt","edlvpdrs","edlvpdse","edlvpesi","edlvpdsk","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","isco08p","emprelp","wkhtotp","eiscedf","edulvlfb","edlvfeat","edlvfebe","edlvfebg","edlvfdch","edlvfgcy","edlvfdcz","edufbde1","edufade2","edufade3","edlvfddk","edlvfdee","edlvffes","edlvfdfi","edlvfdfr","edufcgb1","edufbgb2","edagefgb","edlvfehr","edlvfdhu","edlvfdie","edlvfdis","edlvfeit","edlvfdlt","edlvfdlv","edlvfdme","edlvfenl","edlvfdno","edlvffpl","edlvfdpt","edlvfdrs","edlvfdse","edlvfesi","edlvfdsk","emprf14","occf14b","eiscedm","edulvlmb","edlvmeat","edlvmebe","edlvmebg","edlvmdch","edlvmgcy","edlvmdcz","edumbde1","edumade2","edumade3","edlvmddk","edlvmdee","edlvmfes","edlvmdfi","edlvmdfr","edumcgb1","edumbgb2","edagemgb","edlvmehr","edlvmdhu","edlvmdie","edlvmdis","edlvmeit","edlvmdlt","edlvmdlv","edlvmdme","edlvmenl","edlvmdno","edlvmfpl","edlvmdpt","edlvmdrs","edlvmdse","edlvmesi","edlvmdsk","emprm14","occm14b","atncrse","anctry1","anctry2","region","regunit","frprtpl","gvintcz","poltran","ifredu","ifrjob","evfredu","evfrjob","fvgabc","infqbst","grspnum","grsplet","netinum","netilet","grspfr","netifr","frlgrsp","frlneti","occinfr","topinfr","btminfr","wltdffr","recskil","recexp","recknow","recimg","recgndr","sofrdst","sofrwrk","sofrpr","sofrprv","ppldsrv","jstprev","pcmpinj","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","inwdds","inwmms","inwyys","inwshh","inwsmm","inwdde","inwmme","inwyye","inwehh","inwemm","inwtm","domain","prob","stratum","psu"
"ESS9e03_2",9,"3.2","23.11.2023",57614,"NL",0.9985304,1.1962485,0.8618326,1.030966,30,5,30,6,6,8,4,1,1,1,1,7,6,6,6,0,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,3,5,6,7,2,4,5,4,3,2,4,2,5,3,3,3,0,3,1,8,6,2,2,2,2,2,3,8,5,2,66,,,,,,,,,,,,,,6666,,,,,,2,66,,,,,,,,,,,,,,6666,,,,,,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","000",2,1,"6666",1,"6666",3,1,,,1,1983,2000,1,2009,1,2011,2,66,6666,6666,66,6666,6,2,21,45,75,21,21,23,65,18,25,18,18,55,40,45,67,5,5,5,5,9,2,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,1968,50,1969,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,66,66,66,,,1,,1,2,66,,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,1,1,5,0,0,40,1,40,47,6,5223,2,2,6,6,3,1,3,2,1,2,212,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,9112,1,25,88,8888,,,,,,,,,,,,,,,,,,,,,,,,,,8888,,,,,,,,1,4,88,8888,,,,,,,,,,,,,,,,,,,,,,,,,,8888,,,,,,,,1,4,2,11040,555555,"NL32",2,3,1,1,3,5,5,5,1,2,2200,66,1600,66,-1,-2,3600,2000,2,0,-2,0,2,2,3,4,4,3,2,3,3,4,4,2,2,5,2,6,6,4,3,3,4,6,5,3,6,4,6,2,5,5,3,3,4,18,9,2018,13,9,18,9,2018,14,23,73,,0.0002449814,2473,18446
"ESS9e03_2",9,"3.2","23.11.2023",57627,"NL",0.9985304,0.7802566,0.8618326,0.6724506,60,5,60,5,8,8,1,4,3,4,3,7,7,7,7,7,7,8,1,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,2,2,1,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,2,1,9,8,6,8,7,7,1,1,4,2,8,1,1,1,7,10,5,9,6,3,3,1,2,2,3,9,8,1,2,,,,,,,,,,,,,,9,,,,,,6,66,,,,,,,,,,,,,,6666,,,,,,7,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","000",2,1,"6666",1,"6666",3,1,,,1,1987,1983,2,6666,1,1990,1,2,1993,1996,0,6666,6,2,0,55,65,0,0,0,65,16,18,18,18,888,777,0,0,5,5,5,5,9,3,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,1964,54,1962,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,66,66,66,,,1,,2,2,66,,1,1,3,7,710,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,1,6,1,2,66666,77,77,777,1,777,62,5,2166,1,2,6,6,3,2,9,1,2,7,710,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2341,1,45,88,8888,,,,,,,,,,,,,,,,,,,,,,,,,,8888,,,,,,,,2,5,88,8888,,,,,,,,,,,,,,,,,,,,,,,,,,8888,,,,,,,,2,5,2,11040,11048,"NL32",2,4,3,3,10,10,4,4,1,3,55000,66,40000,66,2,2,888888888,888888888,0,2,-3,3,3,3,3,3,2,5,2,2,4,4,3,4,1,4,2,1,3,3,3,2,2,2,1,2,2,3,3,3,2,2,1,3,3,8,11,2018,14,51,8,11,2018,15,58,64,,0.0002449814,2473,19044
"ESS9e03_2",9,"3.2","23.11.2023",57630,"NL",0.9797086,1.1373312,0.8618326,0.98018914,30,5,120,6,7,7,3,3,1,3,1,6,8,9,5,5,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,2,2,2,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,8,10,7,6,6,8,7,3,1,5,2,7,2,2,2,6,6,5,9,4,5,2,2,2,2,3,10,8,2,66,,,,,,,,,,,,,,6666,,,,,,1,2,,,,,,,,,,,,,,9,,,,,,6,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",2,"DE",1963,"DUT","000",2,1,"6666",1,"6666",1,1,,,1,1984,1985,1,1985,1,1985,1,2,1991,1995,0,6666,6,2,17,50,70,24,0,28,65,16,16,21,25,55,27,40,0,3,5,5,5,9,6,4,2,1,1,1,6,6,6,6,6,6,6,6,6,,,1963,56,1962,1991,1995,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,1,2,2,66,66,66,66,66,66,66,66,66,,,1,,2,2,66,,1,6,3,4,312,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,3,2,66666,8,4,24,1,24,86,2,3344,2,2,6,6,3,1,10,1,1,6,610,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1000,1,45,1,113,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,7,2,212,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,4,2,11040,555555,"NL34",2,4,3,2,8,8,5,4,1,2,888888888,88,1300,66,8,0,888888888,666666666,0,8,8,0,4,3,3,4,3,4,2,2,4,4,3,4,4,4,2,3,1,5,5,2,5,1,1,1,4,2,4,3,2,1,2,4,2,16,1,2019,99,99,16,1,2019,99,99,,,0.0002496879,2505,19080
"ESS9e03_2",9,"3.2","23.11.2023",57668,"NL",0.9600277,0.70322144,0.8618326,0.6060592,120,5,90,7,8,6,2,3,1,3,1,7,7,7,7,7,8,7,1,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,2,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,2,5,8,8,7,7,7,5,2,1,4,3,6,2,2,2,7,7,6,8,6,4,4,2,3,2,3,8,8,1,2,,,,,,,,,,,,,,2,,,,,,6,66,,,,,,,,,,,,,,6666,,,,,,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","000",2,1,"6666",1,"6666",2,1,,,1,1956,1956,1,1967,1,1967,1,2,1968,1970,5,1996,2,1,20,50,75,20,24,29,63,18,18,18,19,55,30,45,60,4,4,4,3,9,3,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,1939,79,1938,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,66,66,66,,,1,,2,2,66,,1,1,2,6,610,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,12,0,0,0,0,0,1,0,1,1,0,0,0,6,6,2,1,1999,1,66666,2,2,1,9,7,7,40,1,40,86,4,2221,2,2,6,6,3,4,7,1,6,6,610,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,6,2,66666,6,666,1,113,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,4,1,113,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,66,2,11040,555555,"NL33",2,4,4,4,7,2,8,7,3,2,666666666,66,844,66,6,-1,666666666,1400,-2,0,8,3,4,4,2,1,1,4,1,2,4,3,2,3,2,4,2,2,2,2,3,3,2,3,2,2,3,2,3,2,3,2,2,2,2,21,11,2018,10,14,21,11,2018,11,54,97,,0.00025480657,2508,18624
"ESS9e03_2",9,"3.2","23.11.2023",57699,"NL",0.99143004,0.77470845,0.8618326,0.667669,90,5,240,2,8,5,1,2,5,2,3,6,7,7,3,4,7,88,1,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,2,1,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,2,5,2,5,7,6,4,7,4,1,5,1,8,1,1,1,4,7,5,6,6,4,2,2,2,3,2,8,7,2,66,,,,,,,,,,,,,,6666,,,,,,2,66,,,,,,,,,,,,,,6666,,,,,,5,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","000",2,1,"6666",2,"ID",3,1,,,1,2001,1995,1,1997,1,2016,1,2,2006,2011,66,6666,6,2,18,50,0,23,777,0,0,16,777,777,18,0,888,888,888,5,5,5,5,9,3,3,1,2,1,6,6,6,6,6,6,6,6,6,6,,,1977,41,2006,2011,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,2,2,66,66,66,66,66,66,66,66,66,66,,,66,,1,1,4,,4,6,5,7,710,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,18,1,0,0,0,0,0,0,1,0,0,0,0,8,8,6,6,6666,2,0,6,1,1,88888,10,10,666,2,24,31,5,7115,2,2,6,6,3,2,2,4,2,66,6666,,,,,,,,,,,,,,,,,,,,,,,,,,6666,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,4,313,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,1,2,6,610,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,3,66,1,11040,555555,"NL12",2,4,2,3,8,4,8,3,1,2,1700,66,1200,66,0,0,666666666,666666666,0,1,-3,0,4,4,4,4,4,4,2,2,5,4,4,8,1,5,1,1,3,2,4,1,2,5,1,3,2,5,4,4,3,1,1,3,5,2,11,2018,99,99,2,11,2018,99,99,,,0.00024673587,2514,18212
"ESS9e03_2",9,"3.2","23.11.2023",57735,"NL",1.017353,0.7452123,0.8618326,0.6422483,60,5,300,8,8,7,1,4,2,4,2,7,8,8,7,7,7,6,1,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,2,2,1,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,2,3,8,8,7,7,8,8,2,1,5,2,8,2,2,2,7,9,8,8,6,4,3,2,2,2,3,9,7,2,66,,,,,,,,,,,,,,6666,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","000",2,1,"6666",1,"6666",1,1,,,1,1993,1978,1,1991,1,1992,1,2,1994,1996,0,6666,6,1,18,55,75,25,28,32,65,16,18,20,20,60,20,40,65,4,5,5,5,9,3,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,1957,61,1956,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,66,66,66,,,1,,1,2,66,,1,1,3,7,720,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,24,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,1,6,4,2,32,1,40,85,2,2320,2,1,2,2,1,1,10,1,1,7,720,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1219,1,36,1,113,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,6,1,113,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,66,1,11040,555555,"NL33",2,3,4,3,10,3,7,7,1,2,888888888,5,888888888,5,2,2,5000,3000,3,0,-3,3,4,4,2,4,2,4,2,2,4,3,2,4,2,5,2,4,2,3,3,2,5,4,2,3,3,3,3,2,3,2,2,5,3,28,9,2018,15,53,28,9,2018,16,55,60,,0.00024044885,2504,18744
"ESS9e03_2",9,"3.2","23.11.2023",57762,"NL",0.9797086,1.1301813,0.8618326,0.9740271,90,5,240,8,7,5,2,3,1,2,1,3,3,8,3,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,2,5,9,7,5,4,7,7,2,1,5,1,2,3,3,3,5,5,5,8,6,2,3,2,2,2,3,4,4,2,66,,,,,,,,,,,,,,6666,,,,,,2,66,,,,,,,,,,,,,,6666,,,,,,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","000",2,1,"6666",1,"6666",2,2,,,1,1977,1980,1,1989,1,1991,1,2,1991,1994,0,6666,6,2,18,50,70,0,0,0,0,0,0,0,28,0,25,0,0,5,5,5,3,9,8,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,1958,60,1962,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,66,66,66,,,1,,1,2,66,,1,2,4,2,212,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,10,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,2,66666,1,1,24,1,30,86,2,5321,2,2,6,6,3,1,77,2,1,2,212,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,8332,1,40,2,212,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,2,6,1,113,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,66,2,11040,555555,"NL42",2,2,2,2,8,7,7,7,1,7,777777777,77,777777777,77,8,8,888888888,888888888,8,8,8,-3,4,4,3,8,3,4,1,2,5,3,2,2,5,5,2,5,2,5,2,2,2,6,3,2,5,4,5,3,3,3,3,3,5,2,11,2018,99,99,2,11,2018,99,99,,,0.0002496879,2505,17693
"ESS9e03_2",9,"3.2","23.11.2023",57799,"NL",1.0088823,1.2840503,0.8618326,1.1066365,0,4,210,7,6,5,3,3,3,3,2,8,8,8,7,7,7,8,2,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,2,2,1,2,2,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,6,5,8,8,7,8,9,7,2,2,4,3,7,2,1,1,4,8,8,9,6,2,2,2,2,1,3,8,7,1,6,,,,,,,,,,,,,,25,,,,,,6,66,,,,,,,,,,,,,,6666,,,,,,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"SY",2,"SY",2015,"ARA","DUT",1,2,"SY",2,"SY",1,1,,,2,6666,0,2,6666,2,6666,2,66,6666,6666,66,6666,6,1,18,40,66,20,24,27,60,17,17,18,18,50,30,50,55,4,4,3,2,9,8,5,1,1,2,1,1,6,6,6,6,6,6,6,6,,,1997,21,1964,1974,1998,2003,6666,6666,6666,6666,6666,6666,6666,6666,,,3,3,4,4,66,66,66,66,66,66,66,66,,,66,,2,2,6,,6,2,3,4,313,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,12,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,1,2015,2,0,6,1,2,66666,10,10,666,2,25,53,6,8322,1,2,6,6,3,2,3,2,9,66,6666,,,,,,,,,,,,,,,,,,,,,,,,,,6666,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,2,213,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,2,4,2,213,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,3,66,1,21190,555555,"NL33",2,4,4,3,7,6,6,7,6,6,666666666,66,666666666,66,6,6,666666666,666666666,6,0,-2,3,4,4,3,3,1,2,3,2,2,2,3,4,2,5,1,1,5,2,2,2,5,4,5,1,2,2,5,2,5,1,2,2,4,6,11,2018,99,99,6,11,2018,99,99,,,0.0002424677,2489,18490
"ESS9e03_2",9,"3.2","23.11.2023",57831,"NL",0.99005795,0.97574955,0.8618326,0.8409328,30,5,180,7,8,5,2,3,4,3,3,7,8,8,6,6,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,1,2,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,6,5,8,8,6,8,9,7,2,2,5,2,5,2,3,3,4,5,6,9,7,6,4,2,1,1,3,6,4,2,66,,,,,,,,,,,,,,6666,,,,,,2,66,,,,,,,,,,,,,,6666,,,,,,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","000",2,1,"6666",1,"6666",2,1,,,1,2009,2018,1,2018,1,2018,2,66,6666,6666,66,6666,6,1,18,40,70,24,24,25,55,18,18,18,20,45,30,35,50,3,4,4,4,9,2,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,1989,29,1993,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,66,66,66,,,1,,2,2,66,,1,2,4,5,520,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,3,1,4,10,7,36,1,40,84,1,2422,2,2,6,6,3,1,8,1,1,6,610,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,2431,1,34,2,212,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,6,1,113,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,4,1,11040,13040,"NL22",2,4,3,4,10,10,8,8,1,2,3100,66,2100,66,0,0,666666666,666666666,0,0,-1,2,4,3,2,1,1,4,2,3,4,2,2,2,2,4,3,2,5,2,2,2,2,2,2,1,2,4,2,3,3,2,5,4,2,14,12,2018,99,99,14,12,2018,99,99,,,0.00024707784,2511,19216
"ESS9e03_2",9,"3.2","23.11.2023",57852,"NL",0.9985304,0.7802566,0.8618326,0.6724506,45,4,120,5,8,8,2,3,3,3,3,6,7,8,5,6,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,2,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,7,7,5,5,8,6,7,3,1,5,2,2,2,2,2,8,7,6,7,7,4,3,2,2,1,3,7,5,2,66,,,,,,,,,,,,,,6666,,,,,,2,66,,,,,,,,,,,,,,6666,,,,,,2,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"DUT","FRY",2,1,"6666",1,"6666",1,1,,,1,1996,1989,1,2006,2,6666,2,66,6666,6666,66,6666,6,1,21,50,70,25,27,30,65,18,18,18,18,0,21,888,888,4,5,3,4,9,4,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,1970,48,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,66,66,66,66,66,66,66,66,66,66,66,66,,,66,,1,2,6,,6,2,3,7,720,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,20,0,0,0,0,0,0,0,0,1,0,0,0,66,9,2,1,2018,1,66666,2,3,2,66666,7,5,36,1,40,84,1,1112,2,1,2,1,2,1,8,1,66,66,6666,,,,,,,,,,,,,,,,,,,,,,,,,,6666,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,7,720,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,2,1,7,720,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,1,1,1,11040,11060,"NL33",2,4,4,3,9,9,7,7,1,2,3900,66,2400,66,0,0,666666666,666666666,0,1,-2,2,3,3,2,2,2,4,2,1,4,4,4,4,2,5,2,3,2,4,4,2,2,3,3,3,4,3,5,2,4,2,3,3,3,27,11,2018,11,10,27,11,2018,12,4,53,,0.0002449814,2473,18502
